name,sex
lorry,0
lory,0
lossie,0
lota,0
lothar,1
lott,1
lotta,0
lotte,0
lotti,0
lottie,0
lotty,0
lou,0
lou,1
louann,0
louanna,0
louella,0
louetta,0
louie,0
louie,1
louis,0
louis,1
louisa,0
louise,0
louise,1
louisette,0
louisiana,0
loula,0
lourdes,0
louvenia,0
love,0
love,1
lovell,1
lovett,1
lovey,0
lovie,0
lovie,1
lovina,0
lovisa,0
lowell,1
loy,1
loyal,1
loyce,0
loyd,1
lu,0
luana,0
luann,0
luanna,0
luanne,0
luberta,0
luc,1
luca,1
lucas,1
luce,0
luce,1
lucero,0
lucetta,0
luci,0
lucia,0
lucian,1
luciana,0
luciano,1
lucie,0
lucien,1
lucienne,0
lucila,0
lucile,0
lucilia,0
lucille,0
lucille,1
lucina,0
lucinda,0
lucindy,0
lucine,0
lucio,1
lucious,1
lucita,0
lucius,1
lucky,0
lucky,1
lucretia,0
lucy,0
lucy,1
luda,0
ludie,0
ludvig,1
ludwig,1
lue,0
lue,1
luella,0
luelle,0
luetta,0
lugenia,0
luigi,1
luis,1
luisa,0
luise,0
luka,1
lukas,1
luke,1
lula,0
lula,1
lulah,0
lular,0
lulie,0
lulita,0
lulla,0
lulu,0
lum,1
luna,0
lupe,0
lupe,1
lura,0
lurana,0
lurena,0
lurette,0
lurleen,0
lurlene,0
lurline,0
lusa,0
lust,0
luster,1
lute,1
luther,1
lutie,0
luvenia,0
luverne,0
luverne,1
luvinia,0
luz,0
lyda,0
lydell,1
lydia,0
lydie,0
lyla,0
lyle,1
lyman,1
lyn,0
lyn,1
lynda,0
lynde,0
lyndel,0
lyndell,0
lyndia,0
lyndon,1
lyndsay,0
lyndsey,0
lyndsie,0
lyndy,0
lynea,0
lynelle,0
lynett,0
lynette,0
lynn,0
lynn,1
lynna,0
lynne,0
lynnea,0
lynnell,0
lynnelle,0
lynnet,0
lynnett,0
lynnette,0
lynsey,0
lynwood,1
lyric,0
lyric,1
lysandra,0
lyssa,0
mab,0
mabel,0
mabel,1
mabell,0
mabelle,0
mable,0
mac,1
macarthur,1
mace,1
macel,0
maceo,1
macey,0
machelle,0
maci,0
macie,0
mack,1
mackenzie,0
mackenzie,1
macy,0
mada,0
madalena,0
madaline,0
madalyn,0
madalynn,0
maddalena,0
madden,1
maddi,0
maddie,0
maddie,1
maddison,0
maddox,1
maddy,0
maddy,1
madel,0
madelaine,0
madeleine,0
madelena,0
madelene,0
madelin,0
madelina,0
madeline,0
madella,0
madelle,0
madelon,0
madelyn,0
madelynn,0
madge,0
madie,0
madilyn,0
madilynn,0
madisen,0
madison,0
madison,1
madisyn,0
madlen,0
madlin,0
madlyn,0
madona,0
madonna,0
madora,0
mady,0
madyson,0
mae,0
mae,1
maebell,0
maebelle,0
maegan,0
maeve,0
mafalda,0
mag,0
magan,0
magda,0
magdaia,0
magdalen,0
magdalena,0
magdalene,0
magen,0
maggee,0
maggi,0
maggie,0
maggie,1
maggy,0
magna,0
magnolia,0
magnum,1
magnus,1
mahala,0
mahalia,0
mahalie,0
mahesh,1
mahlon,1
mahmoud,1
mahmud,1
mai,0
maia,0
maible,0
maida,0
maiga,0
mair,0
maira,0
maire,0
mairead,0
maisey,0
maisie,0
maison,1
maiya,0
major,1
makai,1
makaila,0
makala,0
makayla,0
makena,0
makenna,0
makenzie,0
makhi,1
mal,1
mala,0
malachi,1
malakai,1
malaki,1
malanie,0
malaya,0
malcah,0
malcolm,1
malcom,1
male,1
maleah,0
malena,0
malia,0
malik,1
malina,0
malinda,0
malinde,0
malissa,0
malissia,0
malissie,0
maliyah,0
malka,0
malkah,0
mallie,0
mallissa,0
mallorie,0
mallory,0
malorie,0
malory,0
malva,0
malvin,1
malvina,0
malynda,0
mame,0
mamie,0
mamie,1
mammie,0
manda,0
mandi,0
mandie,0
mandy,0
manerva,0
manervia,0
manford,1
manfred,1
manie,0
manila,0
manilla,0
manish,1
manley,1
manly,1
mannie,0
mannie,1
manning,1
manny,1
manon,0
mansfield,1
manson,1
manuel,1
manuela,0
manuelita,0
manya,0
mara,0
marabel,0
maralyn,0
maranda,0
marc,1
marcel,1
marcela,0
marcelia,0
marcelina,0
marceline,0
marcelino,1
marcella,0
marcelle,0
marcellina,0
marcelline,0
marcello,1
marcellus,1
marcelo,1
marchall,1
marchelle,0
marchello,1
marci,0
marcia,0
marcie,0
marcile,0
marcille,0
marcio,1
marco,1
marcos,1
marcus,1
marcy,0
mardell,0
mareah,0
mareli,0
marely,0
maren,0
marena,0
maressa,0
marga,0
margalit,0
margalo,0
margaret,0
margaret,1
margareta,0
margarete,0
margaretha,0
margarethe,0
margarett,0
margaretta,0
margarette,0
margarita,0
margarite,0
margarito,1
margaux,0
marge,0
margeaux,0
margene,0
margeret,0
margery,0
marget,0
margette,0
margi,0
margie,0
margit,0
marglerite,0
margo,0
margot,0
margret,0
margrett,0
margretta,0
marguerite,0
margueritta,0
margurite,0
margy,0
mari,0
maria,0
maria,1
mariah,0
mariam,0
marian,0
marian,1
mariana,0
marianita,0
mariann,0
marianna,0
marianne,0
mariano,1
maribel,0
maribelle,0
maribeth,0
marice,0
maricela,0
maridel,0
marie,0
marie,1
marieann,0
mariejeanne,0
mariel,0
mariela,0
mariele,0
marielle,0
mariellen,0
marietta,0
marietta,1
mariette,0
marigold,0
marijo,0
marika,0
marilee,0
marilin,0
marilla,0
marillin,0
marilou,0
marilu,1
marilyn,0
marilyn,1
marilynn,0
marin,0
marina,0
marinda,0
marinna,0
mario,1
marion,0
marion,1
mariquilla,0
maris,0
marisa,0
marisela,0
mariska,0
marisol,0
marissa,0
marit,0
marita,0
maritsa,0
maritza,0
marius,1
mariya,0
mariyah,0
marj,0
marja,0
marje,0
marji,0
marjie,0
marjorie,0
marjory,0
marjy,0
mark,0
mark,1
markel,1
markell,1
marketa,0
markita,0
marko,1
markos,1
markus,1
marla,0
marlana,0
marland,1
marlane,0
marleah,0
marlee,0
marleen,0
marlen,0
marlena,0
marlene,0
marley,0
marley,1
marlie,0
marlin,1
marline,0
marlo,0
marlo,1
marlon,1
marlow,1
marlowe,1
marlyn,0
marlyn,1
marlys,0
marmaduke,1
marna,0
marne,0
marney,0
marni,0
marnia,0
marnie,0
marnita,0
marolyn,0
marques,1
marquez,1
marquis,1
marquise,1
marquita,0
marrilee,0
marrion,1
marris,0
marrissa,0
marry,0
marsh,1
marsha,0
marshal,1
marshall,1
marsiella,0
mart,1
marta,0
martainn,1
martell,1
martelle,0
marten,1
martez,1
martguerita,0
martha,0
martha,1
marthe,0
marthena,0
marti,0
martica,0
martie,0
martie,1
martika,0
martin,1
martina,0
martine,0
martino,1
martita,0
marty,0
marty,1
martyn,1
martynne,0
marv,1
marva,0
marve,1
marvel,0
marven,1
marvin,1
marwin,1
mary,0
mary,1
marya,0
maryam,0
maryangelyn,0
maryann,0
maryanna,0
maryanne,0
marybelle,0
marybeth,0
maryellen,0
maryjane,0
maryjo,0
maryl,0
marylee,0
marylin,0
marylinda,0
marylou,0
marylouise,0
marylyn,0
marylynne,0
maryrose,0
marys,0
marysa,0
masako,0
masao,1
masha,0
mason,1
mat,1
matelda,0
mateo,1
math,1
mathew,1
mathews,1
mathias,1
mathilda,0
mathilde,0
matias,1
matie,0
matilda,0
matilde,0
matt,1
matteo,1
matthaeus,1
mattheus,1
matthew,0
matthew,1
matthias,1
matthieu,1
matthiew,1
matthus,1
matti,0
mattias,1
mattie,0
mattie,1
matty,0
matty,1
mattye,0
maud,0
maud,1
maude,0
maude,1
maudie,0
maura,0
maure,0
maureen,0
maureene,0
maurene,0
maurice,0
maurice,1
mauricio,1
maurie,1
maurine,0
maurise,0
maurise,1
maurita,0
maurits,1
mauritz,1
mauro,1
maury,1
maverick,1
mavis,0
mavra,0
max,0
max,1
maxfield,1
maxi,0
maxie,0
maxie,1
maxim,1
maximilian,1
maximilien,1
maximillian,1
maximo,1
maximus,1
maxine,0
maxwell,1
maxy,0
may,0
may,1
maya,0
maybell,0
maybelle,0
mayda,0
maye,0
mayer,1
mayme,0
maymie,0
maynard,1
maynord,1
mayo,1
mayor,1
mayra,0
mazie,0
mcarthur,1
mckayla,0
mckenna,0
mckenzie,0
mckinley,0
mckinley,1
mead,0
mead,1
meade,0
meade,1
meadow,0
meagan,0
meaghan,0
meara,0
mearl,1
mechelle,0
meda,0
media,0
medora,0
meg,0
megan,0
megen,0
meggan,0
meggi,0
meggie,0
meggy,0
meghan,0
meghann,0
mehetabel,0
mei,0
meier,1
meir,1
meira,0
mekhi,1
mel,0
mel,1
mela,0
melamie,0
melania,0
melanie,0
melantha,0
melany,0
melba,0
melbourne,1
melesa,0
melessa,0
melicent,0
melina,0
melinda,0
melinde,0
melisa,0
melisande,0
melisandra,0
melisenda,0
melisent,0
melissa,0
melissa,1
melisse,0
melissia,0
melita,0
melitta,0
mell,0
mell,1
mella,0
melli,0
mellicent,0
mellie,0
mellisa,0
mellisent,0
mellissa,0
melloney,0
melly,0
melodee,0
melodie,0
melody,0
melonie,0
melony,0
melosa,0
melton,1
melva,0
melville,1
melvin,0
melvin,1
melvina,0
melvyn,1
memphis,1
mena,0
menachem,1
menard,1
mendel,1
mendie,1
mendy,0
mercedes,0
mercer,1
merci,0
mercie,0
mercy,0
meredeth,1
meredith,0
meredith,1
meredithe,0
merell,1
meridel,0
meridith,0
meriel,0
merilee,0
merill,1
merilyn,0
meris,0
merissa,0
merl,0
merl,1
merla,0
merle,0
merle,1
merlene,0
merlin,1
merlina,0
merline,0
merlyn,1
merna,0
merola,0
merralee,0
merrel,1
merri,0
merrick,1
merridie,0
merrie,0
merrielle,0
merril,1
merrile,0
merrilee,0
merrili,0
merrill,0
merrill,1
merrily,0
merritt,1
merry,0
merry,1
mersey,0
mertie,0
merton,1
merv,1
mervin,1
mervyn,1
merwin,1
meryl,0
meryl,1
messiah,1
meta,0
metha,0
metro,1
metta,0
mettie,0
meyer,1
mia,0
miah,0
mic,1
micaela,0
micah,0
micah,1
micayla,0
michael,0
michael,1
michaela,0
michaele,0
michaelina,0
michaeline,0
michaella,0
michail,1
michal,0
michal,1
michale,1
micheal,1
micheil,1
michel,0
michel,1
michele,0
michele,1
michelina,0
micheline,0
michell,0
michelle,0
michelle,1
michial,1
mick,1
mickey,0
mickey,1
micki,0
mickie,0
mickie,1
micky,0
micky,1
midge,0
miesha,0
migdalia,0
mignon,0
mignonne,0
miguel,1
miguela,0
miguelangel,1
miguelita,0
mika,1
mikael,1
mikaela,0
mikaila,0
mikako,0
mikal,1
mikala,0
mikalah,0
mikayla,0
mike,1
mikeal,1
mikel,1
mikey,1
mikhail,1
mila,0
milagros,0
milan,1
milas,1
milburn,1
milda,0
mildred,0
mildred,1
mildrid,0
milena,0
miles,1
miley,0
milford,1
milicent,0
milissa,0
milissent,0
milka,0
millard,1
miller,1
milli,0
millicent,0
millicent,1
millie,0
millisent,0
mills,1
milly,0
milo,1
milt,1
milton,1
milzie,0
mima,0
mimi,0
min,0
mina,0
minda,0
mindi,0
mindy,0
miner,1
minerva,0
minervia,0
minetta,0
minette,0
minna,0
minni,0
minnie,0
minnie,1
minny,0
minor,1
minoru,1
minta,0
mintie,0
miquela,0
mira,0
mirabel,0
mirabella,0
mirabelle,0
miracle,0
miran,0
miranda,0
mireielle,0
mireille,0
mirella,0
mirelle,0
mireya,0
miriah,0
miriam,0
mirilla,0
mirna,0
mirtie,0
misael,1
mischa,1
misha,0
missie,0
missouri,0
missy,0
misti,0
mistie,0
misty,0
mitch,1
mitchael,1
mitchel,1
mitchell,1
mitra,0
mittie,0
mitzi,0
miya,0
mmarianne,0
modena,0
modesta,0
modestia,0
modestine,0
modesty,0
moe,1
moesha,0
mohamad,1
mohamed,1
mohammad,1
mohammed,1
mohan,1
moina,0
moira,0
moise,1
moises,1
moishe,1
moll,0
mollee,0
molli,0
mollie,0
molly,0
mommy,0
mona,0
monah,0
monica,0
monika,0
monique,0
monna,0
monnie,0
monroe,1
monserrat,0
mont,1
montague,1
montana,0
montana,1
monte,1
montel,1
montgomery,1
montie,0
montie,1
montrell,1
montserrat,0
monty,1
moody,1
moore,1
mora,0
mordecai,1
mordechai,1
moreen,0
morena,0
morgan,0
morgan,1
morgana,0
morganica,0
morganne,0
morgen,0
moria,0
moriah,0
morissa,0
morlee,0
morlee,1
morley,1
morly,1
morna,0
morrie,1
morris,1
morry,1
morse,1
mort,1
morten,1
mortie,1
mortimer,1
morton,1
morty,1
mose,1
moselle,0
moses,1
moshe,1
moss,1
mossie,0
moya,0
moyna,0
moyra,0
mozell,0
mozella,0
mozelle,0
muffin,0
muffin,1
mufi,0
mufinella,0
mugsy,1
muhammad,1
muire,0
munmro,1
munroe,1
murdoch,1
murdock,1
mureil,0
murial,0
muriel,0
murielle,0
murl,0
murl,1
murphy,1
murray,1
murry,1
mustafa,1
mya,0
myah,0
mychal,1
myer,1
myke,1
mykel,1
myla,0
mylee,0
myles,1
mylie,0
mylo,1
myna,0
myra,0
myrah,0
myranda,0
myriam,0
myrilla,0
myrl,0
myrl,1
myrle,0
myrlene,0
myrna,0
myron,1
myrta,0
myrtia,0
myrtice,0
myrtie,0
myrtis,0
myrtle,0
myrtle,1
nada,0
nadean,0
nadeen,0
nadia,0
nadine,0
nadiya,0
nady,0
nadya,0
nahum,1
naima,0
najee,1
nakia,0
nakia,1
nakisha,0
nakita,0
nalani,0
nallely,0
namon,1
nan,0
nana,0
nananne,0
nance,0
nancee,0
nancey,0
nanci,0
nancie,0
nancy,0
nancy,1
nanete,0
nanette,0
nani,0
nanice,0
nanie,0
nanine,0
nanna,0
nannette,0
nanni,0
nannie,0
nanny,0
nanon,0
naoma,0
naomi,0
napoleon,1
nara,0
narcissus,0
nari,0
nariko,0
nash,1
nasir,1
nat,0
nat,1
nata,0
natala,0
natale,1
natalee,0
natalia,0
natalie,0
natalina,0
nataline,0
nataly,0
natalya,0
natasha,0
natassia,0
nate,1
nathalia,0
nathalie,0
nathaly,0
nathan,1
nathanael,1
nathanial,1
nathaniel,1
nathanil,1
nathen,1
natka,0
natosha,0
natty,0
nautica,0
nayeli,0
nayely,0
neal,1
neala,0
neale,1
nealie,0
neall,1
nealon,1
nealson,1
nealy,0
nealy,1
ned,1
neda,0
nedda,0
neddie,1
neddy,1
nedi,0
nedra,0
needham,1
neel,1
neely,0
neely,1
neha,0
nehemiah,1
neil,1
neila,0
neile,0
neilla,0
neille,0
nela,0
nelda,0
nelia,0
nelie,0
nell,0
nella,0
nelle,0
nelli,0
nellie,0
nellie,1
nello,1
nelly,0
nels,1
nelsen,1
nelson,1
nena,0
neola,0
neoma,0
neppie,0
nereida,0
nerissa,0
nerita,0
nero,1
neron,1
nert,0
nerta,0
nerte,0
nerti,0
nertie,0
nerty,0
nery,1
nessa,0
nessi,0
nessie,0
nessy,0
nesta,0
nester,1
nestor,1
neta,0
netta,0
netti,0
nettie,0
nettle,0
netty,0
nev,1
neva,0
nevada,0
nevaeh,0
neveah,0
nevil,1
nevile,1
neville,1
nevin,1
nevins,1
nevsa,0
newell,1
newman,1
newt,1
newton,1
neysa,0
nia,0
niall,1
niccolo,1
nichelle,0
nichol,0
nicholas,0
nicholas,1
nicholaus,1
nichole,0
nichole,1
nicholle,0
nichols,1
nick,1
nickey,1
nicki,0
nickie,0
nickie,1
nicklaus,1
nickolas,1
nicky,0
nicky,1
nico,1
nicol,0
nicola,0
nicolas,1
nicole,0
nicole,1
nicolea,0
nicolette,0
nicoli,0
nicolina,0
nicoline,0
nicolle,0
nidia,0
niels,1
nigel,1
nike,0
nikhil,1
niki,0
niki,1
nikia,0
nikita,0
nikita,1
nikki,0
nikki,1
nikkie,0
nikko,1
niko,1
nikolai,1
nikolas,1
nikole,0
nikoletta,0
nikolia,0
nikos,1
nil,0
nila,0
nilda,0
nile,1
niles,1
nils,1
nilson,1
nim,1
nina,0
ninetta,0
ninette,0
ninnetta,0
ninnette,0
ninnie,0
ninon,0
nira,0
nisa,0
nissa,0
nisse,0
nissie,0
nissy,0
nita,0
nitin,0
niven,1
nixie,0
noach,1
noah,1
noam,1
noami,0
nobie,0
noble,1
noe,1
noel,0
noel,1
noelani,0
noelia,0
noell,0
noella,0
noelle,0
noellyn,0
noelyn,0
noemi,0
noemie,0
nohely,0
nola,0
nolan,1
nolana,0
noland,1
nolen,1
nolia,0
nolie,0
nollie,0
noma,0
nomi,0
nona,0
nonah,0
noni,0
nonie,0
nonna,0
nonnah,0
nora,0
nora,1
norah,0
norbert,1
norberto,1
norean,0
noreen,0
norene,0
noreta,0
noretta,0
norina,0
norine,0
norita,0
norm,1
norma,0
norman,0
norman,1
normand,1
normie,1
norri,0
norrie,0
norris,1
norry,0
north,1
northrop,1
northrup,1
norton,1
norval,1
norwood,1
nova,0
novelia,0
novella,0
nunzio,1
nya,0
nyah,0
nyasia,0
nydia,0
nyla,0
nylah,0
nyree,0
nyssa,0
oakley,1
obadiah,1
obadias,1
obe,1
obed,1
oberon,1
obie,1
ocie,0
ocie,1
octa,0
octave,1
octavia,0
octavie,0
octavio,1
octavius,1
oda,0
oda,1
odalis,0
odalys,0
oddie,1
odele,0
odelia,0
odelinda,0
odell,0
odell,1
odella,0
odelle,0
odessa,0
odetta,0
odette,0
odie,0
odie,1
odile,0
odilia,0
odille,0
odin,1
odis,1
odus,1
odysseus,1
ofelia,0
ofella,0
offie,1
ofilia,0
ogden,1
okey,1
ola,0
ola,1
olaf,1
olag,1
olan,1
oland,1
olar,0
ole,1
oleg,1
olen,1
olena,0
olene,0
olenka,0
oleta,0
olevia,0
oley,1
olga,0
olia,0
olie,0
olie,1
olimpia,0
olin,1
olinda,0
oline,0
oliva,0
olive,0
olive,1
oliver,1
olivette,0
olivia,0
olivie,0
olivier,1
olivine,0
oliy,0
olle,1
ollie,0
ollie,1
olly,0
olof,1
olva,0
olwen,0
olympe,0
olympia,0
olympie,0
oma,0
omar,1
omari,1
omarion,1
omer,1
omie,0
ona,0
ondrea,0
oneal,1
oneida,0
oneta,0
oney,0
onida,0
onie,0
onlea,0
onnie,0
oona,0
opal,0
opal,1
opalina,0
opaline,0
opha,0
ophelia,0
ophelie,0
oprah,0
ora,0
ora,1
orah,0
oral,0
oral,1
oralee,0
oralia,0
oralie,0
oralla,0
oralle,0
oran,1
orange,1
orazio,1
orbadiah,1
orel,0
orelee,0
orelia,0
orelie,0
orella,0
orelle,0
oren,1
orene,0
oreste,0
oriana,0
orie,1
orilla,0
orin,1
orion,1
oris,1
orla,1
orland,1
orlando,1
orlena,0
orley,1
orlin,1
orlo,1
orly,0
orma,0
orpha,0
orra,0
orren,1
orrie,0
orrie,1
orrin,1
orris,1
orsa,0
orsola,0
orson,1
ortensia,0
orton,1
orval,1
orvel,1
orvil,1
orville,1
orvin,1
orvis,1
osa,0
osbaldo,1
osbert,1
osborn,1
osborne,1
osbourn,1
osbourne,1
oscar,1
osgood,1
osie,0
osie,1
osmond,1
osmund,1
ossie,0
ossie,1
osvaldo,1
oswald,1
oswaldo,1
oswell,1
ota,0
otelia,0
otes,1
otha,0
otha,1
othel,1
othelia,0
othella,0
othello,1
othilia,0
othilie,0
otho,1
otis,1
ott,1
ottie,0
ottie,1
ottilia,0
ottilie,0
ottis,1
otto,1
ouida,0
ova,0
ova,1
ovid,1
ovila,1
owen,1
owens,1
ozell,0
ozell,1
ozella,0
ozie,0
ozie,1
ozzie,1
ozzy,1
pablo,1
pace,1
pacifica,0
paco,1
paddie,1
paddy,1
padraig,1
page,0
page,1
paige,0
paige,1
pail,1
pairlee,0
paisley,0
paityn,0
pallie,0
palma,0
palmer,1
paloma,0
pam,0
pamala,0
pamela,0
pamela,1
pamelia,0
pamelina,0
pamella,0
pammi,0
pammie,0
pammy,0
pandora,0
pansie,0
pansy,0
paola,0
paolina,0
paolo,1
paralee,0
paris,0
paris,1
park,1
parke,1
parker,0
parker,1
parlee,0
parley,1
parnell,1
parrish,1
parrnell,1
parry,1
parsifal,1
partha,1
parthenia,0
parwane,0
pascal,1
pascale,1
pasquale,1
pat,0
pat,1
pate,1
patel,1
paten,1
patience,0
patin,1
paton,1
patric,1
patrica,0
patrice,0
patrice,1
patricia,0
patricia,1
patricio,1
patrick,1
patrik,1
patrizia,0
patsy,0
patsy,1
patti,0
pattie,0
pattie,1
patty,0
patty,1
paul,0
paul,1
paula,0
paulagrace,0
paule,0
pauletta,0
paulette,0
pauli,0
paulie,0
paulina,0
pauline,0
pauline,1
paulita,0
paulo,1
pauly,0
pavel,1
pavia,0
pavla,0
paxton,1
payten,0
payton,0
payton,1
pearce,1
pearl,0
pearl,1
pearla,0
pearle,0
pearlene,0
pearley,1
pearlie,0
pearlie,1
pearline,0
pearly,0
pedro,1
peg,0
pegeen,0
peggi,0
peggie,0
peggy,0
peirce,1
pembroke,1
pen,0
pen,1
penelopa,0
penelope,0
penn,1
penni,0
pennie,0
pennie,1
penny,0
penny,1
penrod,1
pepe,1
pepi,0
pepillo,1
pepita,0
pepito,1
pepper,0
perceval,1
percival,1
percy,1
peri,0
peria,0
perl,0
perla,0
perle,0
perley,1
permelia,0
pernell,1
perri,0
perrine,0
perry,0
perry,1
pershing,1
persis,0
pet,0
peta,0
pete,1
peter,1
petey,1
petr,1
petra,0
petrina,0
petronella,0
petronia,0
petronilla,0
petronille,0
petunia,0
peyter,1
peyton,0
peyton,1
phaedra,0
phaidra,0
phebe,0
phedra,0
phelia,0
pheobe,0
phil,0
phil,1
philbert,1
philip,1
philipa,0
philippa,0
philippe,0
philippine,0
philis,0
phillida,0
phillie,0
phillip,1
phillipe,1
phillipp,1
phillis,0
philly,0
philo,1
philomena,0
philomene,0
phineas,1
phip,1
phoebe,0
phoenix,0
phoenix,1
phylicia,0
phylis,0
phyliss,0
phyllida,0
phyllis,0
phyllys,0
phylys,0
pia,0
pier,0
pierce,1
pierette,0
pierre,1
pierrette,0
pierson,1
piet,1
pieter,1
pietra,0
pietro,1
piggy,1
pincas,1
pinchas,1
pincus,1
pink,0
pink,1
pinkey,0
pinkie,0
pinkney,1
piotr,1
pip,1
piper,0
pippa,0
pippy,0
plato,1
pleas,1
pleasant,1
ples,1
pluma,0
plummer,1
polk,1
pollie,0
polly,0
pollyanna,0
pooh,0
pooh,1
poppy,0
porfirio,1
porsche,0
porsha,0
porter,1
portia,0
posey,1
poul,1
powell,1
pranav,1
praneetf,1
prasad,1
prasun,1
pratt,1
precious,0
prent,1
prentice,1
prentiss,1
prescott,1
presley,0
presley,1
press,1
preston,1
price,1
pricilla,0
primus,1
prince,1
princess,0
pris,0
prisca,0
priscella,0
priscila,0
priscilla,0
prissie,0
prosper,1
pru,0
prudence,0
prudi,0
prudie,0
prudy,0
prue,0
prunella,0
pryce,1
pryor,1
puff,1
purcell,1
purl,1
putnam,1
pyotr,1
qiana,0
queada,0
queen,0
queenie,0
quent,1
quentin,0
quentin,1
querida,0
quiana,0
quiggly,1
quigly,1
quigman,1
quill,1
quillan,1
quincey,1
quincy,1
quinlan,1
quinn,0
quinn,1
quint,1
quinta,0
quintana,0
quinten,1
quintilla,0
quintin,1
quintina,0
quinton,1
quintus,1
rab,1
rabbi,1
rabi,1
rachael,0
racheal,0
rachel,0
rachel,1
rachele,0
rachelle,0
racquel,0
rad,1
radcliffe,1
rae,0
rae,1
raegan,0
raekwon,1
raelynn,0
raf,0
rafa,0
rafael,1
rafaela,0
rafaelia,0
rafaelita,0
rafe,1
ragna,0
ragnar,1
ragnhild,0
rahal,0
raheem,1
rahel,0
rahn,1
rahsaan,1
rahul,1
raiden,1
raimund,1
raina,0
raine,0
rainer,1
raj,1
rajeev,1
rakeem,1
rakel,0
raleigh,1
ralf,1
ralina,0
ralph,0
ralph,1
ram,1
ramesh,1
ramiro,1
ramon,1
ramona,0
ramonda,0
ramsay,1
ramsey,1
rana,0
rance,1
rand,1
randa,0
randal,1
randall,1
randee,0
randel,1
randell,1
randene,0
randi,0
randi,1
randie,0
randie,1
randle,1
randolf,1
randolph,1
randy,0
randy,1
ranee,0
rani,0
rania,0
ranice,0
ranique,0
ranna,0
ransell,1
ransom,1
raoul,1
raphael,1
raphaela,0
raquan,1
raquel,0
raquela,0
ras,1
rashaad,1
rashaan,1
rashad,1
rashawn,1
rasheed,1
rashida,0
rasia,0
rasla,0
raul,1
raven,0
raven,1
ravi,1
ravil,1
rawley,1
ray,0
ray,1
rayan,1
rayburn,1
raychel,0
raye,0
rayfield,1
rayford,1
raymon,1
raymond,0
raymond,1
raymund,1
raymundo,1
rayna,0
raynard,1
rayne,0
raynell,0
rayner,1
raynor,1
rayshawn,1
rayshell,0
rea,0
reagan,0
reagan,1
reanna,0
reason,1
reatha,0
reba,0
rebbecca,0
rebe,0
rebeca,0
rebecca,0
rebecca,1
rebecka,0
rebeka,0
rebekah,0
rebekkah,0
red,1
redden,1
redford,1
redmond,1
ree,0
reeba,0
reece,1
reed,1
reena,0
rees,1
reese,0
reese,1
reeta,0
reeva,0
refugio,1
reg,1
regan,0
regan,1
regen,1
regena,0
regenia,0
reggi,0
reggie,0
reggie,1
reggis,1
reggy,1
regina,0
reginal,1
reginald,1
reginauld,1
regine,0
regis,1
reid,1
reiko,0
reilly,0
reilly,1
reina,0
reinaldo,1
reine,0
reinhard,1
reinhold,1
reino,1
rella,0
rem,1
remington,1
remus,1
remy,0
rena,0
renada,0
renado,1
renae,0
renaldo,1
renard,1
renata,0
renate,0
renato,1
renaud,1
renault,1
rene,0
rene,1
renea,0
renee,0
renel,0
renell,0
renelle,0
renie,0
renita,0
rennie,0
reno,1
ressie,0
reta,0
retha,0
retta,0
rettie,0
reube,1
reuben,1
reubin,1
reuven,1
reva,0
revkah,0
rex,1
rexford,1
rey,0
rey,1
reyes,1
reyna,0
reynaldo,1
reynard,1
reynold,1
reynolds,1
reza,1
rhea,0
rheba,0
rheta,0
rhett,1
rhetta,0
rhiamon,0
rhianna,0
rhiannon,0
rhianon,0
rhoda,0
rhoda,1
rhodia,0
rhodie,0
rhody,0
rhona,0
rhonda,0
rhys,1
rian,1
riane,0
rianna,0
riannon,0
rianon,0
ric,1
rica,0
ricard,1
ricardo,1
ricca,0
riccardo,1
ricci,1
rice,1
rich,1
richard,0
richard,1
richardo,1
richelle,0
richie,1
richmond,1
richy,1
rici,0
rick,1
rickard,1
rickey,1
ricki,0
ricki,1
rickie,0
rickie,1
ricky,0
ricky,1
rico,1
ridge,1
rigoberto,1
rihanna,0
rik,1
riki,0
rikki,0
rikki,1
riley,0
riley,1
rilla,0
rillie,0
rina,0
rinaldo,1
rinda,0
ripley,1
risa,0
rishi,1
rissa,0
rita,0
ritch,1
ritchie,1
riva,0
rivalee,0
river,1
rivi,0
rivkah,0
rivy,0
riya,0
roana,0
roanna,0
roanne,0
roarke,1
rob,1
robb,1
robbert,1
robbi,0
robbie,0
robbie,1
robbin,0
robbin,1
robby,0
robby,1
robbyn,0
robena,0
robenia,0
robert,0
robert,1
roberta,0
roberto,1
robin,0
robin,1
robina,0
robinet,0
robinett,0
robinetta,0
robinette,0
robinia,0
robinson,1
robley,1
robt,1
roby,0
roby,1
robyn,0
rocco,1
roch,0
rochell,0
rochella,0
rochelle,0
rochester,1
rochette,0
rocio,0
rock,1
rockwell,1
rocky,1
rod,1
roda,0
rodd,1
roddie,1
roddy,1
roderic,1
roderich,1
roderick,1
roderigo,1
rodge,1
rodger,1
rodi,0
rodie,0
rodina,0
rodney,1
rodolfo,1
rodolph,1
rodolphe,1
rodrick,1
rodrigo,1
rodrique,1
roe,1
roel,1
roena,0
rog,1
rogelio,1
roger,1
rogers,1
rohan,1
roice,1
roland,1
rolanda,0
rolando,1
rolf,1
rolfe,1
roll,1
rolla,1
rolland,1
rollie,1
rollin,1
rollins,1
rollo,1
rolph,1
roma,0
roma,1
romain,1
romaine,0
roman,1
rome,1
